2025-07-27 21:41:38,091 - INFO - Epoch 10, Batch 1500: P_Loss=1.5504, V_Loss=0.0437, T_Loss=1.7690, LR=0.000010, GPU Xfer: 0.93ms, FW: 103.46ms, BW: 153.50ms, Total Batch Time: 262.04ms
2025-07-27 21:42:09,828 - INFO - Epoch 10, Batch 1600: P_Loss=1.4393, V_Loss=0.0506, T_Loss=1.6924, LR=0.000010, GPU Xfer: 0.93ms, FW: 103.45ms, BW: 153.40ms, Total Batch Time: 261.67ms
2025-07-27 21:42:41,482 - INFO - Epoch 10, Batch 1700: P_Loss=1.6073, V_Loss=0.0553, T_Loss=1.8841, LR=0.000010, GPU Xfer: 0.93ms, FW: 103.49ms, BW: 153.36ms, Total Batch Time: 262.26ms
2025-07-27 21:43:13,088 - INFO - Epoch 10, Batch 1800: P_Loss=1.5760, V_Loss=0.0456, T_Loss=1.8041, LR=0.000010, GPU Xfer: 1.12ms, FW: 103.69ms, BW: 153.34ms, Total Batch Time: 262.23ms
2025-07-27 21:43:44,646 - INFO - Epoch 10, Batch 1900: P_Loss=1.4148, V_Loss=0.0456, T_Loss=1.6426, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.52ms, BW: 153.39ms, Total Batch Time: 261.87ms
2025-07-27 21:44:16,181 - INFO - Epoch 10, Batch 2000: P_Loss=1.4655, V_Loss=0.0342, T_Loss=1.6368, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.56ms, BW: 153.85ms, Total Batch Time: 262.31ms
2025-07-27 21:44:47,968 - INFO - Epoch 10, Batch 2100: P_Loss=1.5404, V_Loss=0.0469, T_Loss=1.7749, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.53ms, BW: 153.59ms, Total Batch Time: 262.72ms
2025-07-27 21:45:19,825 - INFO - Epoch 10, Batch 2200: P_Loss=1.4354, V_Loss=0.0501, T_Loss=1.6861, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.69ms, BW: 153.81ms, Total Batch Time: 262.60ms
2025-07-27 21:45:51,456 - INFO - Epoch 10, Batch 2300: P_Loss=1.4590, V_Loss=0.0575, T_Loss=1.7467, LR=0.000010, GPU Xfer: 1.03ms, FW: 103.50ms, BW: 153.41ms, Total Batch Time: 262.96ms
2025-07-27 21:46:23,054 - INFO - Epoch 10, Batch 2400: P_Loss=1.4783, V_Loss=0.0410, T_Loss=1.6835, LR=0.000010, GPU Xfer: 1.05ms, FW: 103.80ms, BW: 153.46ms, Total Batch Time: 262.51ms
2025-07-27 21:46:54,644 - INFO - Epoch 10, Batch 2500: P_Loss=1.4422, V_Loss=0.0630, T_Loss=1.7570, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.72ms, BW: 153.47ms, Total Batch Time: 262.24ms
2025-07-27 21:47:26,388 - INFO - Epoch 10, Batch 2600: P_Loss=1.4959, V_Loss=0.0511, T_Loss=1.7515, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.47ms, BW: 153.43ms, Total Batch Time: 262.73ms
2025-07-27 21:47:58,018 - INFO - Epoch 10, Batch 2700: P_Loss=1.3953, V_Loss=0.0460, T_Loss=1.6252, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.49ms, BW: 153.85ms, Total Batch Time: 262.35ms
2025-07-27 21:48:29,623 - INFO - Epoch 10, Batch 2800: P_Loss=1.4935, V_Loss=0.0447, T_Loss=1.7172, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.60ms, BW: 153.44ms, Total Batch Time: 262.91ms
2025-07-27 21:49:01,147 - INFO - Epoch 10, Batch 2900: P_Loss=1.4440, V_Loss=0.0474, T_Loss=1.6812, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.58ms, BW: 153.87ms, Total Batch Time: 262.49ms
2025-07-27 21:49:32,669 - INFO - Epoch 10, Batch 3000: P_Loss=1.4243, V_Loss=0.0350, T_Loss=1.5994, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.76ms, BW: 153.41ms, Total Batch Time: 262.22ms
2025-07-27 21:50:04,462 - INFO - Epoch 10, Batch 3100: P_Loss=1.5955, V_Loss=0.0451, T_Loss=1.8210, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.50ms, BW: 153.54ms, Total Batch Time: 262.17ms
2025-07-27 21:50:36,033 - INFO - Epoch 10, Batch 3200: P_Loss=1.5000, V_Loss=0.0455, T_Loss=1.7276, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.70ms, BW: 153.41ms, Total Batch Time: 263.08ms
